,Player_Name,Country,Overs,Maidens,Runs,Wickets,Economy,Inns,Opposition,Ground,Start_Date
35075,AR Patwa,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,24 Aug 2023
35076,II Selemani,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,24 Aug 2023
35077,MO Kitunda,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,24 Aug 2023
35078,AP Rajeevan,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,24 Aug 2023
35079,Shaik Basha,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,24 Aug 2023
35080,RG Mukasa,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,24 Aug 2023
35081,B Masaba,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,24 Aug 2023
35082,S Ssesazi,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,24 Aug 2023
35083,RB Patel,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,24 Aug 2023
35084,CN Kakuru,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,24 Aug 2023
35085,R Lutaaya,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,24 Aug 2023
35086,AR Patwa,TAN,DNB,-,-,-,-,1,Rwanda,Rwanda,25 Aug 2023
35087,Jitin Singh,TAN,DNB,-,-,-,-,1,Rwanda,Rwanda,25 Aug 2023
35088,II Selemani,TAN,DNB,-,-,-,-,1,Rwanda,Rwanda,25 Aug 2023
35089,MO Kitunda,TAN,DNB,-,-,-,-,1,Rwanda,Rwanda,25 Aug 2023
35090,AP Rajeevan,TAN,DNB,-,-,-,-,1,Rwanda,Rwanda,25 Aug 2023
35091,E Dusingizimana,RWN,DNB,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35092,O Tuyisenge,RWN,DNB,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35093,D Ndikubwimana,RWN,DNB,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35094,W Niyitanga,RWN,DNB,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35095,AR Patwa,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,25 Aug 2023
35096,DA Mehta,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,25 Aug 2023
35097,II Selemani,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,25 Aug 2023
35098,MO Kitunda,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,25 Aug 2023
35099,AP Rajeevan,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,25 Aug 2023
35100,RG Mukasa,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35101,B Masaba,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35102,S Ssesazi,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35103,RB Patel,UGA,sub,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35104,CN Kakuru,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35105,R Lutaaya,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,25 Aug 2023
35106,E Dusingizimana,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,27 Aug 2023
35107,O Tuyisenge,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,27 Aug 2023
35108,W Niyitanga,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,27 Aug 2023
35109,O Manishimwe,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,27 Aug 2023
35110,K Nassoro,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,27 Aug 2023
35111,AR Patwa,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,27 Aug 2023
35112,II Selemani,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,27 Aug 2023
35113,MO Kitunda,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,27 Aug 2023
35114,AP Rajeevan,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,27 Aug 2023
35115,RG Mukasa,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,27 Aug 2023
35116,S Ssesazi,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,27 Aug 2023
35117,RB Patel,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,27 Aug 2023
35118,P Murungi,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,27 Aug 2023
35119,R Lutaaya,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,27 Aug 2023
35120,E Dusingizimana,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,27 Aug 2023
35121,O Tuyisenge,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,27 Aug 2023
35122,E Niyomugabo,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,27 Aug 2023
35123,W Niyitanga,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,27 Aug 2023
35124,O Manishimwe,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,27 Aug 2023
35125,AR Patwa,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,28 Aug 2023
35126,II Selemani,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,28 Aug 2023
35127,MO Kitunda,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,28 Aug 2023
35128,AP Rajeevan,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,28 Aug 2023
35129,Shaik Basha,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,28 Aug 2023
35130,RG Mukasa,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,28 Aug 2023
35131,B Masaba,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,28 Aug 2023
35132,S Ssesazi,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,28 Aug 2023
35133,RB Patel,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,28 Aug 2023
35134,CN Kakuru,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,28 Aug 2023
35135,R Lutaaya,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,28 Aug 2023
35136,RG Mukasa,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,28 Aug 2023
35137,S Ssesazi,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,28 Aug 2023
35138,P Murungi,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,28 Aug 2023
35139,CN Kakuru,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,28 Aug 2023
35140,R Lutaaya,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,28 Aug 2023
35141,E Dusingizimana,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,28 Aug 2023
35142,C Rubagumya,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,28 Aug 2023
35143,O Tuyisenge,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,28 Aug 2023
35144,W Niyitanga,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,28 Aug 2023
35145,O Manishimwe,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,28 Aug 2023
35146,E Rukiriza,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,28 Aug 2023
35147,K Nassoro,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,30 Aug 2023
35148,AR Patwa,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,30 Aug 2023
35149,II Selemani,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,30 Aug 2023
35150,MO Kitunda,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,30 Aug 2023
35151,AP Rajeevan,TAN,DNB,-,-,-,-,1,Uganda,Rwanda,30 Aug 2023
35152,RG Mukasa,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,30 Aug 2023
35153,S Ssesazi,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,30 Aug 2023
35154,RB Patel,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,30 Aug 2023
35155,P Murungi,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,30 Aug 2023
35156,CN Kakuru,UGA,DNB,-,-,-,-,2,Tanzania,Rwanda,30 Aug 2023
35157,E Sebareme,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,30 Aug 2023
35158,O Tuyisenge,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,30 Aug 2023
35159,E Niyomugabo,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,30 Aug 2023
35160,W Niyitanga,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,30 Aug 2023
35161,O Manishimwe,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,30 Aug 2023
35162,AR Patwa,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,30 Aug 2023
35163,Jitin Singh,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,30 Aug 2023
35164,II Selemani,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,30 Aug 2023
35165,AP Rajeevan,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,30 Aug 2023
35166,RR Hendricks,SA,DNB,-,-,-,-,1,Australia,Durban,30 Aug 2023
35167,HE van der Dussen,SA,DNB,-,-,-,-,1,Australia,Durban,30 Aug 2023
35168,T Bavuma,SA,DNB,-,-,-,-,1,Australia,Durban,30 Aug 2023
35169,T Stubbs,SA,DNB,-,-,-,-,1,Australia,Durban,30 Aug 2023
35170,AK Markram,SA,DNB,-,-,-,-,1,Australia,Durban,30 Aug 2023
35171,D Brevis,SA,DNB,-,-,-,-,1,Australia,Durban,30 Aug 2023
35172,MR Marsh,AUS,DNB,-,-,-,-,2,South Africa,Durban,30 Aug 2023
35173,TM Head,AUS,DNB,-,-,-,-,2,South Africa,Durban,30 Aug 2023
35174,MW Short,AUS,DNB,-,-,-,-,2,South Africa,Durban,30 Aug 2023
35175,JP Inglis,AUS,DNB,-,-,-,-,2,South Africa,Durban,30 Aug 2023
35176,TH David,AUS,DNB,-,-,-,-,2,South Africa,Durban,30 Aug 2023
35177,DJ Malan,ENG,DNB,-,-,-,-,1,New Zealand,Chester-le-Street,30 Aug 2023
35178,JM Bairstow,ENG,DNB,-,-,-,-,1,New Zealand,Chester-le-Street,30 Aug 2023
35179,JC Buttler,ENG,DNB,-,-,-,-,1,New Zealand,Chester-le-Street,30 Aug 2023
35180,WG Jacks,ENG,DNB,-,-,-,-,1,New Zealand,Chester-le-Street,30 Aug 2023
35181,HC Brook,ENG,DNB,-,-,-,-,1,New Zealand,Chester-le-Street,30 Aug 2023
35182,DP Conway,NZ,DNB,-,-,-,-,2,England,Chester-le-Street,30 Aug 2023
35183,DJ Mitchell,NZ,DNB,-,-,-,-,2,England,Chester-le-Street,30 Aug 2023
35184,MS Chapman,NZ,DNB,-,-,-,-,2,England,Chester-le-Street,30 Aug 2023
35185,TL Seifert,NZ,DNB,-,-,-,-,2,England,Chester-le-Street,30 Aug 2023
35186,GD Phillips,NZ,DNB,-,-,-,-,2,England,Chester-le-Street,30 Aug 2023
35187,FH Allen,NZ,DNB,-,-,-,-,2,England,Chester-le-Street,30 Aug 2023
35188,RG Mukasa,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,31 Aug 2023
35189,S Ssesazi,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,31 Aug 2023
35190,P Murungi,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,31 Aug 2023
35191,CN Kakuru,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,31 Aug 2023
35192,R Lutaaya,UGA,DNB,-,-,-,-,1,Rwanda,Rwanda,31 Aug 2023
35193,E Dusingizimana,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,31 Aug 2023
35194,E Niyomugabo,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,31 Aug 2023
35195,W Niyitanga,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,31 Aug 2023
35196,O Manishimwe,RWN,DNB,-,-,-,-,2,Uganda,Rwanda,31 Aug 2023
35197,E Dusingizimana,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,31 Aug 2023
35198,O Tuyisenge,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,31 Aug 2023
35199,E Niyomugabo,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,31 Aug 2023
35200,W Niyitanga,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,31 Aug 2023
35201,O Manishimwe,RWN,DNB,-,-,-,-,1,Tanzania,Rwanda,31 Aug 2023
35202,AR Patwa,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,31 Aug 2023
35203,DA Mehta,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,31 Aug 2023
35204,II Selemani,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,31 Aug 2023
35205,AP Rajeevan,TAN,DNB,-,-,-,-,2,Rwanda,Rwanda,31 Aug 2023
35206,MR Marsh,AUS,DNB,-,-,-,-,1,South Africa,Durban,1 Sep 2023
35207,MP Stoinis,AUS,DNB,-,-,-,-,1,South Africa,Durban,1 Sep 2023
35208,TM Head,AUS,DNB,-,-,-,-,1,South Africa,Durban,1 Sep 2023
35209,JP Inglis,AUS,DNB,-,-,-,-,1,South Africa,Durban,1 Sep 2023
35210,TH David,AUS,DNB,-,-,-,-,1,South Africa,Durban,1 Sep 2023
35211,RR Hendricks,SA,DNB,-,-,-,-,2,Australia,Durban,1 Sep 2023
35212,HE van der Dussen,SA,DNB,-,-,-,-,2,Australia,Durban,1 Sep 2023
35213,T Bavuma,SA,DNB,-,-,-,-,2,Australia,Durban,1 Sep 2023
35214,T Stubbs,SA,DNB,-,-,-,-,2,Australia,Durban,1 Sep 2023
35215,D Brevis,SA,DNB,-,-,-,-,2,Australia,Durban,1 Sep 2023
35216,DP Conway,NZ,DNB,-,-,-,-,1,England,Manchester,1 Sep 2023
35217,DJ Mitchell,NZ,DNB,-,-,-,-,1,England,Manchester,1 Sep 2023
35218,MS Chapman,NZ,DNB,-,-,-,-,1,England,Manchester,1 Sep 2023
35219,TL Seifert,NZ,DNB,-,-,-,-,1,England,Manchester,1 Sep 2023
35220,GD Phillips,NZ,DNB,-,-,-,-,1,England,Manchester,1 Sep 2023
35221,FH Allen,NZ,DNB,-,-,-,-,1,England,Manchester,1 Sep 2023
35222,DJ Malan,ENG,DNB,-,-,-,-,2,New Zealand,Manchester,1 Sep 2023
35223,JM Bairstow,ENG,DNB,-,-,-,-,2,New Zealand,Manchester,1 Sep 2023
35224,JC Buttler,ENG,DNB,-,-,-,-,2,New Zealand,Manchester,1 Sep 2023
35225,HC Brook,ENG,DNB,-,-,-,-,2,New Zealand,Manchester,1 Sep 2023
35226,MR Marsh,AUS,DNB,-,-,-,-,1,South Africa,Durban,3 Sep 2023
35227,AJ Turner,AUS,DNB,-,-,-,-,1,South Africa,Durban,3 Sep 2023
35228,TM Head,AUS,DNB,-,-,-,-,1,South Africa,Durban,3 Sep 2023
35229,MW Short,AUS,DNB,-,-,-,-,1,South Africa,Durban,3 Sep 2023
35230,JP Inglis,AUS,DNB,-,-,-,-,1,South Africa,Durban,3 Sep 2023
35231,TH David,AUS,DNB,-,-,-,-,1,South Africa,Durban,3 Sep 2023
35232,RR Hendricks,SA,DNB,-,-,-,-,2,Australia,Durban,3 Sep 2023
35233,T Bavuma,SA,DNB,-,-,-,-,2,Australia,Durban,3 Sep 2023
35234,MP Breetzke,SA,DNB,-,-,-,-,2,Australia,Durban,3 Sep 2023
35235,T Stubbs,SA,DNB,-,-,-,-,2,Australia,Durban,3 Sep 2023
35236,D Ferreira,SA,DNB,-,-,-,-,2,Australia,Durban,3 Sep 2023
35237,MM Ali,ENG,DNB,-,-,-,-,1,New Zealand,Birmingham,3 Sep 2023
35238,DJ Malan,ENG,DNB,-,-,-,-,1,New Zealand,Birmingham,3 Sep 2023
35239,JM Bairstow,ENG,DNB,-,-,-,-,1,New Zealand,Birmingham,3 Sep 2023
35240,JC Buttler,ENG,DNB,-,-,-,-,1,New Zealand,Birmingham,3 Sep 2023
35241,WG Jacks,ENG,DNB,-,-,-,-,1,New Zealand,Birmingham,3 Sep 2023
35242,HC Brook,ENG,DNB,-,-,-,-,1,New Zealand,Birmingham,3 Sep 2023
35243,DP Conway,NZ,DNB,-,-,-,-,2,England,Birmingham,3 Sep 2023
35244,DJ Mitchell,NZ,DNB,-,-,-,-,2,England,Birmingham,3 Sep 2023
35245,MS Chapman,NZ,DNB,-,-,-,-,2,England,Birmingham,3 Sep 2023
35246,TL Seifert,NZ,DNB,-,-,-,-,2,England,Birmingham,3 Sep 2023
35247,GD Phillips,NZ,DNB,-,-,-,-,2,England,Birmingham,3 Sep 2023
35248,FH Allen,NZ,DNB,-,-,-,-,2,England,Birmingham,3 Sep 2023
35249,DJ Mitchell,NZ,DNB,-,-,-,-,1,England,Nottingham,5 Sep 2023
35250,MS Chapman,NZ,DNB,-,-,-,-,1,England,Nottingham,5 Sep 2023
35251,TL Seifert,NZ,DNB,-,-,-,-,1,England,Nottingham,5 Sep 2023
35252,GD Phillips,NZ,DNB,-,-,-,-,1,England,Nottingham,5 Sep 2023
35253,FH Allen,NZ,DNB,-,-,-,-,1,England,Nottingham,5 Sep 2023
35254,DJ Malan,ENG,DNB,-,-,-,-,2,New Zealand,Nottingham,5 Sep 2023
35255,JM Bairstow,ENG,DNB,-,-,-,-,2,New Zealand,Nottingham,5 Sep 2023
35256,LS Livingstone,ENG,DNB,-,-,-,-,2,New Zealand,Nottingham,5 Sep 2023
35257,WG Jacks,ENG,DNB,-,-,-,-,2,New Zealand,Nottingham,5 Sep 2023
35258,HC Brook,ENG,DNB,-,-,-,-,2,New Zealand,Nottingham,5 Sep 2023
35259,R Sandaruwan,KUW,DNB,-,-,-,-,1,Saudi Arabia,Doha,15 Sep 2023
35260,Meet Bhavsar,KUW,DNB,-,-,-,-,1,Saudi Arabia,Doha,15 Sep 2023
35261,Usman Patel,KUW,DNB,-,-,-,-,1,Saudi Arabia,Doha,15 Sep 2023
35262,Ahsan ul Haq,KUW,DNB,-,-,-,-,1,Saudi Arabia,Doha,15 Sep 2023
35263,Abdul Waheed,KSA,DNB,-,-,-,-,2,Kuwait,Doha,15 Sep 2023
35264,Sarfraz Butt,KSA,DNB,-,-,-,-,2,Kuwait,Doha,15 Sep 2023
35265,Mohsin Shabbir,KSA,DNB,-,-,-,-,2,Kuwait,Doha,15 Sep 2023
35266,Saad Khan,KSA,DNB,-,-,-,-,2,Kuwait,Doha,15 Sep 2023
35267,Manan Ali,KSA,DNB,-,-,-,-,2,Kuwait,Doha,15 Sep 2023
35268,Yaseer Nazeer,BHR,DNB,-,-,-,-,1,Qatar,Doha,15 Sep 2023
35269,Ahmer Bin,BHR,DNB,-,-,-,-,1,Qatar,Doha,15 Sep 2023
35270,Imran Ali Butt,BHR,DNB,-,-,-,-,1,Qatar,Doha,15 Sep 2023
35271,Haider Butt,BHR,DNB,-,-,-,-,1,Qatar,Doha,15 Sep 2023
35272,Umer Toor,BHR,DNB,-,-,-,-,1,Qatar,Doha,15 Sep 2023
35273,I Liyanage,QAT,DNB,-,-,-,-,2,Bahrain,Doha,15 Sep 2023
35274,Uzair Amir,QAT,DNB,-,-,-,-,2,Bahrain,Doha,15 Sep 2023
35275,MM Baig,QAT,DNB,-,-,-,-,2,Bahrain,Doha,15 Sep 2023
35276,Muhammad Tanveer,QAT,DNB,-,-,-,-,2,Bahrain,Doha,15 Sep 2023
35277,Saqlain Arshad,QAT,DNB,-,-,-,-,2,Bahrain,Doha,15 Sep 2023
35278,Bipin Kumar,QAT,DNB,-,-,-,-,2,Bahrain,Doha,15 Sep 2023
35279,Jatinder Singh,OMA,DNB,-,-,-,-,1,U.A.E.,Doha,16 Sep 2023
35280,Naseem Khushi,OMA,DNB,-,-,-,-,1,U.A.E.,Doha,16 Sep 2023
35281,Shoaib Khan,OMA,DNB,-,-,-,-,1,U.A.E.,Doha,16 Sep 2023
35282,KH Prajapati,OMA,DNB,-,-,-,-,1,U.A.E.,Doha,16 Sep 2023
35283,Asif Khan,UAE,DNB,-,-,-,-,2,Oman,Doha,16 Sep 2023
35284,Ansh Tandon,UAE,DNB,-,-,-,-,2,Oman,Doha,16 Sep 2023
35285,V Aravind,UAE,DNB,-,-,-,-,2,Oman,Doha,16 Sep 2023
35286,Basil Hameed,UAE,DNB,-,-,-,-,2,Oman,Doha,16 Sep 2023
35287,Muhammad Waseem,UAE,DNB,-,-,-,-,2,Oman,Doha,16 Sep 2023
35288,A Sharma,UAE,DNB,-,-,-,-,2,Oman,Doha,16 Sep 2023
35289,R Sandaruwan,KUW,DNB,-,-,-,-,1,Bahrain,Doha,16 Sep 2023
35290,Meet Bhavsar,KUW,DNB,-,-,-,-,1,Bahrain,Doha,16 Sep 2023
35291,Usman Patel,KUW,DNB,-,-,-,-,1,Bahrain,Doha,16 Sep 2023
35292,Sayed Monib,KUW,DNB,-,-,-,-,1,Bahrain,Doha,16 Sep 2023
35293,Ahsan ul Haq,KUW,DNB,-,-,-,-,1,Bahrain,Doha,16 Sep 2023
35294,Ahmer Bin,BHR,DNB,-,-,-,-,2,Kuwait,Doha,16 Sep 2023
35295,Imran Ali Butt,BHR,DNB,-,-,-,-,2,Kuwait,Doha,16 Sep 2023
35296,Fiaz Ahmed,BHR,DNB,-,-,-,-,2,Kuwait,Doha,16 Sep 2023
35297,Haider Butt,BHR,DNB,-,-,-,-,2,Kuwait,Doha,16 Sep 2023
35298,Umer Toor,BHR,DNB,-,-,-,-,2,Kuwait,Doha,16 Sep 2023
35299,I Liyanage,QAT,DNB,-,-,-,-,1,Oman,Doha,17 Sep 2023
35300,Jassim Khan,QAT,DNB,-,-,-,-,1,Oman,Doha,17 Sep 2023
35301,Muhammad Tanveer,QAT,DNB,-,-,-,-,1,Oman,Doha,17 Sep 2023
35302,Saqlain Arshad,QAT,DNB,-,-,-,-,1,Oman,Doha,17 Sep 2023
35303,Mohammad Nadeem,OMA,DNB,-,-,-,-,2,Qatar,Doha,17 Sep 2023
35304,Jatinder Singh,OMA,DNB,-,-,-,-,2,Qatar,Doha,17 Sep 2023
35305,Naseem Khushi,OMA,DNB,-,-,-,-,2,Qatar,Doha,17 Sep 2023
35306,Shoaib Khan,OMA,DNB,-,-,-,-,2,Qatar,Doha,17 Sep 2023
35307,KH Prajapati,OMA,DNB,-,-,-,-,2,Qatar,Doha,17 Sep 2023
35308,Asif Khan,UAE,DNB,-,-,-,-,1,Saudi Arabia,Doha,17 Sep 2023
35309,Ansh Tandon,UAE,DNB,-,-,-,-,1,Saudi Arabia,Doha,17 Sep 2023
35310,V Aravind,UAE,DNB,-,-,-,-,1,Saudi Arabia,Doha,17 Sep 2023
35311,Muhammad Waseem,UAE,DNB,-,-,-,-,1,Saudi Arabia,Doha,17 Sep 2023
35312,A Sharma,UAE,DNB,-,-,-,-,1,Saudi Arabia,Doha,17 Sep 2023
35313,Abdul Waheed,KSA,DNB,-,-,-,-,2,U.A.E.,Doha,17 Sep 2023
35314,Sarfraz Butt,KSA,DNB,-,-,-,-,2,U.A.E.,Doha,17 Sep 2023
35315,Mohsin Shabbir,KSA,DNB,-,-,-,-,2,U.A.E.,Doha,17 Sep 2023
35316,Saad Khan,KSA,DNB,-,-,-,-,2,U.A.E.,Doha,17 Sep 2023
35317,Manan Ali,KSA,DNB,-,-,-,-,2,U.A.E.,Doha,17 Sep 2023
35318,R Sandaruwan,KUW,DNB,-,-,-,-,1,Qatar,Doha,18 Sep 2023
35319,Meet Bhavsar,KUW,DNB,-,-,-,-,1,Qatar,Doha,18 Sep 2023
35320,Usman Patel,KUW,DNB,-,-,-,-,1,Qatar,Doha,18 Sep 2023
35321,Ahsan ul Haq,KUW,DNB,-,-,-,-,1,Qatar,Doha,18 Sep 2023
35322,Parvindar Kumar,KUW,DNB,-,-,-,-,1,Qatar,Doha,18 Sep 2023
35323,I Liyanage,QAT,DNB,-,-,-,-,2,Kuwait,Doha,18 Sep 2023
35324,Jassim Khan,QAT,DNB,-,-,-,-,2,Kuwait,Doha,18 Sep 2023
35325,Muhammad Tanveer,QAT,DNB,-,-,-,-,2,Kuwait,Doha,18 Sep 2023
35326,Saqlain Arshad,QAT,DNB,-,-,-,-,2,Kuwait,Doha,18 Sep 2023
35327,Bipin Kumar,QAT,DNB,-,-,-,-,2,Kuwait,Doha,18 Sep 2023
35328,Junaid Aziz,BHR,DNB,-,-,-,-,1,Saudi Arabia,Doha,18 Sep 2023
35329,Imran Ali Butt,BHR,DNB,-,-,-,-,1,Saudi Arabia,Doha,18 Sep 2023
35330,Fiaz Ahmed,BHR,DNB,-,-,-,-,1,Saudi Arabia,Doha,18 Sep 2023
35331,Haider Butt,BHR,DNB,-,-,-,-,1,Saudi Arabia,Doha,18 Sep 2023
35332,Umer Toor,BHR,DNB,-,-,-,-,1,Saudi Arabia,Doha,18 Sep 2023
35333,Hisham Shaikh,KSA,DNB,-,-,-,-,2,Bahrain,Doha,18 Sep 2023
35334,Sarfraz Butt,KSA,DNB,-,-,-,-,2,Bahrain,Doha,18 Sep 2023
35335,Saad Khan,KSA,DNB,-,-,-,-,2,Bahrain,Doha,18 Sep 2023
35336,Manan Ali,KSA,DNB,-,-,-,-,2,Bahrain,Doha,18 Sep 2023
35337,Babar Hayat,HKG,DNB,-,-,-,-,1,Malaysia,Kuala Lumpur,19 Sep 2023
35338,Akbar Khan,HKG,DNB,-,-,-,-,1,Malaysia,Kuala Lumpur,19 Sep 2023
35339,Hamed Khan,HKG,DNB,-,-,-,-,1,Malaysia,Kuala Lumpur,19 Sep 2023
35340,S Mathur,HKG,DNB,-,-,-,-,1,Malaysia,Kuala Lumpur,19 Sep 2023
35341,Ahmed Faiz,MAS,DNB,-,-,-,-,2,Hong Kong,Kuala Lumpur,19 Sep 2023
35342,Ainool Hafizs,MAS,DNB,-,-,-,-,2,Hong Kong,Kuala Lumpur,19 Sep 2023
35343,Syed Aziz,MAS,DNB,-,-,-,-,2,Hong Kong,Kuala Lumpur,19 Sep 2023
35344,Zubaidi Zulkifle,MAS,DNB,-,-,-,-,2,Hong Kong,Kuala Lumpur,19 Sep 2023
35345,C Smith,MAS,DNB,-,-,-,-,2,Hong Kong,Kuala Lumpur,19 Sep 2023
35346,R Sandaruwan,KUW,DNB,-,-,-,-,1,U.A.E.,Doha,19 Sep 2023
35347,Meet Bhavsar,KUW,DNB,-,-,-,-,1,U.A.E.,Doha,19 Sep 2023
35348,Usman Patel,KUW,DNB,-,-,-,-,1,U.A.E.,Doha,19 Sep 2023
35349,Parvindar Kumar,KUW,DNB,-,-,-,-,1,U.A.E.,Doha,19 Sep 2023
35350,CV Anto,KUW,DNB,-,-,-,-,1,U.A.E.,Doha,19 Sep 2023
35351,Asif Khan,UAE,DNB,-,-,-,-,2,Kuwait,Doha,19 Sep 2023
35352,Ansh Tandon,UAE,DNB,-,-,-,-,2,Kuwait,Doha,19 Sep 2023
35353,V Aravind,UAE,DNB,-,-,-,-,2,Kuwait,Doha,19 Sep 2023
35354,Basil Hameed,UAE,DNB,-,-,-,-,2,Kuwait,Doha,19 Sep 2023
35355,Muhammad Waseem,UAE,DNB,-,-,-,-,2,Kuwait,Doha,19 Sep 2023
35356,A Sharma,UAE,DNB,-,-,-,-,2,Kuwait,Doha,19 Sep 2023
35357,Jatinder Singh,OMA,DNB,-,-,-,-,1,Bahrain,Doha,19 Sep 2023
35358,Shakeel Ahmed,OMA,DNB,-,-,-,-,1,Bahrain,Doha,19 Sep 2023
35359,Naseem Khushi,OMA,DNB,-,-,-,-,1,Bahrain,Doha,19 Sep 2023
35360,Rafiullah,OMA,DNB,-,-,-,-,1,Bahrain,Doha,19 Sep 2023
35361,KH Prajapati,OMA,DNB,-,-,-,-,1,Bahrain,Doha,19 Sep 2023
